"Area","MTU","Biomass - Actual Aggregated [MW]","Biomass - Actual Consumption [MW]","Energy storage - Actual Aggregated [MW]","Energy storage - Actual Consumption [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Consumption [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Consumption [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Gas - Actual Consumption [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Hard coal - Actual Consumption [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil - Actual Consumption [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Oil shale - Actual Consumption [MW]","Fossil Peat - Actual Aggregated [MW]","Fossil Peat - Actual Consumption [MW]","Geothermal - Actual Aggregated [MW]","Geothermal - Actual Consumption [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Run-of-river and poundage - Actual Consumption [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Consumption [MW]","Marine - Actual Aggregated [MW]","Marine - Actual Consumption [MW]","Nuclear - Actual Aggregated [MW]","Nuclear - Actual Consumption [MW]","Other - Actual Aggregated [MW]","Other - Actual Consumption [MW]","Other renewable - Actual Aggregated [MW]","Other renewable - Actual Consumption [MW]","Solar - Actual Aggregated [MW]","Solar - Actual Consumption [MW]","Waste - Actual Aggregated [MW]","Waste - Actual Consumption [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Offshore - Actual Consumption [MW]","Wind Onshore - Actual Aggregated [MW]","Wind Onshore - Actual Consumption [MW]"
"BZN|CH","29.01.2025 14:00 - 29.01.2025 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","225","","1664","","935","","n/e","n/e","2959","","n/e","n/e","n/e","n/e","889","","n/e","n/e","n/e","n/e","12",""
"BZN|CH","29.01.2025 15:00 - 29.01.2025 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","437","","1653","","1175","","n/e","n/e","2958","","n/e","n/e","n/e","n/e","574","","n/e","n/e","n/e","n/e","21",""
"BZN|CH","29.01.2025 16:00 - 29.01.2025 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","981","","1643","","1827","","n/e","n/e","2956","","n/e","n/e","n/e","n/e","196","","n/e","n/e","n/e","n/e","32",""
"BZN|CH","29.01.2025 17:00 - 29.01.2025 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2348","","1635","","2323","","n/e","n/e","2958","","n/e","n/e","n/e","n/e","13","","n/e","n/e","n/e","n/e","41",""
"BZN|CH","29.01.2025 18:00 - 29.01.2025 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2768","","1629","","2451","","n/e","n/e","2959","","n/e","n/e","n/e","n/e","2","","n/e","n/e","n/e","n/e","47",""
"BZN|CH","29.01.2025 19:00 - 29.01.2025 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2736","","1624","","2535","","n/e","n/e","2962","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","53",""
"BZN|CH","29.01.2025 20:00 - 29.01.2025 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1320","","1621","","2100","","n/e","n/e","2964","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","43",""
"BZN|CH","29.01.2025 21:00 - 29.01.2025 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","830","","1619","","865","","n/e","n/e","2965","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","40",""
"BZN|CH","29.01.2025 22:00 - 29.01.2025 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1217","","1618","","1013","","n/e","n/e","2968","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","32",""
"BZN|CH","29.01.2025 23:00 - 30.01.2025 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","758","","1619","","912","","n/e","n/e","2969","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","33",""
"BZN|CH","30.01.2025 00:00 - 30.01.2025 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","206","","1620","","452","","n/e","n/e","2970","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","41",""
"BZN|CH","30.01.2025 01:00 - 30.01.2025 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","141","","1621","","368","","n/e","n/e","2973","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","39",""
"BZN|CH","30.01.2025 02:00 - 30.01.2025 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","135","","1624","","359","","n/e","n/e","2976","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","26",""
"BZN|CH","30.01.2025 03:00 - 30.01.2025 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","101","","1627","","395","","n/e","n/e","2975","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","24",""
"BZN|CH","30.01.2025 04:00 - 30.01.2025 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","119","","1630","","345","","n/e","n/e","2970","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","30",""
"BZN|CH","30.01.2025 05:00 - 30.01.2025 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","","1633","","432","","n/e","n/e","2969","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","28",""
"BZN|CH","30.01.2025 06:00 - 30.01.2025 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1202","","1636","","1428","","n/e","n/e","2965","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","28",""
"BZN|CH","30.01.2025 07:00 - 30.01.2025 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1460","","1639","","2398","","n/e","n/e","2965","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","25",""
"BZN|CH","30.01.2025 08:00 - 30.01.2025 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1811","","1642","","2679","","n/e","n/e","2964","","n/e","n/e","n/e","n/e","49","","n/e","n/e","n/e","n/e","13",""
"BZN|CH","30.01.2025 09:00 - 30.01.2025 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1363","","1645","","2467","","n/e","n/e","2965","","n/e","n/e","n/e","n/e","200","","n/e","n/e","n/e","n/e","8",""
"BZN|CH","30.01.2025 10:00 - 30.01.2025 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","944","","1647","","1547","","n/e","n/e","2967","","n/e","n/e","n/e","n/e","416","","n/e","n/e","n/e","n/e","8",""
"BZN|CH","30.01.2025 11:00 - 30.01.2025 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","281","","1648","","926","","n/e","n/e","2965","","n/e","n/e","n/e","n/e","588","","n/e","n/e","n/e","n/e","11",""
"BZN|CH","30.01.2025 12:00 - 30.01.2025 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","131","","1648","","564","","n/e","n/e","2964","","n/e","n/e","n/e","n/e","693","","n/e","n/e","n/e","n/e","7",""
"BZN|CH","30.01.2025 13:00 - 30.01.2025 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","69","","1648","","784","","n/e","n/e","2963","","n/e","n/e","n/e","n/e","674","","n/e","n/e","n/e","n/e","7",""
"BZN|CH","30.01.2025 14:00 - 30.01.2025 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","238","","1647","","1240","","n/e","n/e","2960","","n/e","n/e","n/e","n/e","541","","n/e","n/e","n/e","n/e","16",""
"BZN|CH","30.01.2025 15:00 - 30.01.2025 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1230","","1644","","2022","","n/e","n/e","2959","","n/e","n/e","n/e","n/e","298","","n/e","n/e","n/e","n/e","22",""
"BZN|CH","30.01.2025 16:00 - 30.01.2025 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1850","","1641","","2572","","n/e","n/e","2959","","n/e","n/e","n/e","n/e","105","","n/e","n/e","n/e","n/e","27",""
"BZN|CH","30.01.2025 17:00 - 30.01.2025 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2572","","1638","","3068","","n/e","n/e","2956","","n/e","n/e","n/e","n/e","7","","n/e","n/e","n/e","n/e","21",""
"BZN|CH","30.01.2025 18:00 - 30.01.2025 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3029","","1633","","3191","","n/e","n/e","2957","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","14",""
"BZN|CH","30.01.2025 19:00 - 30.01.2025 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2022","","1628","","2714","","n/e","n/e","2958","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","8",""
"BZN|CH","30.01.2025 20:00 - 30.01.2025 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","867","","1623","","1736","","n/e","n/e","2959","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","7",""
"BZN|CH","30.01.2025 21:00 - 30.01.2025 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","576","","1617","","871","","n/e","n/e","2958","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","7",""
"BZN|CH","30.01.2025 22:00 - 30.01.2025 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","519","","1610","","631","","n/e","n/e","2960","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","7",""
"BZN|CH","30.01.2025 23:00 - 31.01.2025 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","377","","1603","","386","","n/e","n/e","2960","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","7",""
"BZN|CH","31.01.2025 00:00 - 31.01.2025 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","","1595","","328","","n/e","n/e","2961","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","6",""
"BZN|CH","31.01.2025 01:00 - 31.01.2025 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","152","","1588","","297","","n/e","n/e","2968","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","4",""
"BZN|CH","31.01.2025 02:00 - 31.01.2025 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","","1580","","212","","n/e","n/e","2962","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","3",""
"BZN|CH","31.01.2025 03:00 - 31.01.2025 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","89","","1572","","256","","n/e","n/e","2960","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","31.01.2025 04:00 - 31.01.2025 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","198","","1563","","231","","n/e","n/e","2960","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 05:00 - 31.01.2025 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","290","","1555","","250","","n/e","n/e","2960","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 06:00 - 31.01.2025 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","766","","1546","","912","","n/e","n/e","2959","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 07:00 - 31.01.2025 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1734","","1538","","2190","","n/e","n/e","2957","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 08:00 - 31.01.2025 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2014","","1529","","2603","","n/e","n/e","2959","","n/e","n/e","n/e","n/e","30","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 09:00 - 31.01.2025 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1478","","1521","","1866","","n/e","n/e","2962","","n/e","n/e","n/e","n/e","118","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 10:00 - 31.01.2025 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1080","","1513","","1158","","n/e","n/e","2960","","n/e","n/e","n/e","n/e","249","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 11:00 - 31.01.2025 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","892","","1505","","999","","n/e","n/e","2962","","n/e","n/e","n/e","n/e","348","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 12:00 - 31.01.2025 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","643","","1497","","861","","n/e","n/e","2962","","n/e","n/e","n/e","n/e","381","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 13:00 - 31.01.2025 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","559","","1490","","893","","n/e","n/e","2957","","n/e","n/e","n/e","n/e","304","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 14:00 - 31.01.2025 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","682","","1483","","972","","n/e","n/e","2957","","n/e","n/e","n/e","n/e","214","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 15:00 - 31.01.2025 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1218","","1476","","1333","","n/e","n/e","2960","","n/e","n/e","n/e","n/e","118","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","31.01.2025 16:00 - 31.01.2025 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1975","","1469","","2325","","n/e","n/e","2960","","n/e","n/e","n/e","n/e","39","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","31.01.2025 17:00 - 31.01.2025 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2694","","1463","","2989","","n/e","n/e","2959","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","31.01.2025 18:00 - 31.01.2025 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2607","","1457","","3091","","n/e","n/e","2962","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","31.01.2025 19:00 - 31.01.2025 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2385","","1451","","3076","","n/e","n/e","2963","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 20:00 - 31.01.2025 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1520","","1445","","2502","","n/e","n/e","2965","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 21:00 - 31.01.2025 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","987","","1440","","1438","","n/e","n/e","2965","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","31.01.2025 22:00 - 31.01.2025 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","721","","1434","","1283","","n/e","n/e","2966","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","0",""
"BZN|CH","31.01.2025 23:00 - 01.02.2025 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","472","","1429","","663","","n/e","n/e","2967","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","01.02.2025 00:00 - 01.02.2025 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","","1505","","537","","n/e","n/e","2967","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","1",""
"BZN|CH","01.02.2025 01:00 - 01.02.2025 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","267","","1499","","397","","n/e","n/e","2969","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","01.02.2025 02:00 - 01.02.2025 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","195","","1494","","310","","n/e","n/e","2968","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","3",""
"BZN|CH","01.02.2025 03:00 - 01.02.2025 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","127","","1489","","283","","n/e","n/e","2969","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","3",""
"BZN|CH","01.02.2025 04:00 - 01.02.2025 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","110","","1483","","212","","n/e","n/e","2968","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","3",""
"BZN|CH","01.02.2025 05:00 - 01.02.2025 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","124","","1478","","325","","n/e","n/e","2967","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","3",""
"BZN|CH","01.02.2025 06:00 - 01.02.2025 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","175","","1473","","399","","n/e","n/e","2966","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","01.02.2025 07:00 - 01.02.2025 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","568","","1467","","790","","n/e","n/e","2966","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","01.02.2025 08:00 - 01.02.2025 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","935","","1462","","1346","","n/e","n/e","2966","","n/e","n/e","n/e","n/e","26","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","01.02.2025 09:00 - 01.02.2025 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","463","","1456","","988","","n/e","n/e","2965","","n/e","n/e","n/e","n/e","138","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","01.02.2025 10:00 - 01.02.2025 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","","1450","","788","","n/e","n/e","2965","","n/e","n/e","n/e","n/e","293","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","01.02.2025 11:00 - 01.02.2025 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","330","","1445","","846","","n/e","n/e","2966","","n/e","n/e","n/e","n/e","425","","n/e","n/e","n/e","n/e","3",""
"BZN|CH","01.02.2025 12:00 - 01.02.2025 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","504","","1439","","627","","n/e","n/e","2966","","n/e","n/e","n/e","n/e","467","","n/e","n/e","n/e","n/e","2",""
